Filnavn,Dato,Verdi_1,Verdi_2,Verdi_3,Verdi_4,Verdi_5,Verdi_6,Verdi_7,Verdi_8
Dagsalgsrapportseptember23.pdf,19,1,301,"49,51",10228,608,20658,873,21530
Dagsalgsrapportseptember23.pdf,3,420,"58,73",9246,716,15744,3010,18754,22
Dagsalgsrapportseptember23.pdf,2,4,3,387,"55,07",5809,703,10549,324
Dagsalgsrapportseptember23.pdf,15,5,506,"57,82",8088,874,13989,766,14755
Dagsalgsrapportseptember23.pdf,16,4,368,"55,41",10681,665,19276,242,19518
Dagsalgsrapportseptember23.pdf,29,6,330,"53,86",5947,613,11042,3665,14706
Dagsalgsrapportseptember23.pdf,18,5,305,"53,56",8529,569,15925,412,16337
Dagsalgsrapportseptember23.pdf,28,7,328,"59,94",5579,548,9308,3446,12754
Dagsalgsrapportseptember23.pdf,17,6,281,"51,33",4778,548,9309,386,9695
Dagsalgsrapportseptember23.pdf,17,8,282,"52,06",4786,541,9194,5366,14559
Dagsalgsrapportseptember23.pdf,17,7,416,"57,70",7070,721,12253,574,12827
Dagsalgsrapportseptember23.pdf,17,9,261,"52,08",7842,502,15058,3926,18983
Dagsalgsrapportseptember23.pdf,30,8,322,"52,18",8056,618,15439,363,15802
Dagsalgsrapportseptember23.pdf,25,10,462,"56,86",5545,813,9751,1951,11702
Dagsalgsrapportseptember23.pdf,12,9,11,10,291,"59,33",3200,490,5394
Dagsalgsrapportseptember23.pdf,11,12,409,"57,00",8998,718,15786,1862,17647
Dagsalgsrapportseptember23.pdf,22,11,322,"55,87",8049,576,14406,326,14732
Dagsalgsrapportseptember23.pdf,25,13,552,"59,06",11047,935,18705,1734,20439
Dagsalgsrapportseptember23.pdf,20,12,312,"53,90",7490,579,13897,491,14388
Dagsalgsrapportseptember23.pdf,24,14,445,"57,53",6230,774,10830,600,11430
Dagsalgsrapportseptember23.pdf,14,13,325,"55,27",4549,588,8230,524,8754
Dagsalgsrapportseptember23.pdf,14,15,317,"57,27",10136,553,17700,572,18272
Dagsalgsrapportseptember23.pdf,14,379,"55,10",4928,688,8943,576,9519,13
Dagsalgsrapportseptember23.pdf,16,435,"58,21",6527,748,11213,1602,12814,15
Dagsalgsrapportseptember23.pdf,15,331,"54,59",10600,607,19417,669,20086,32
Dagsalgsrapportseptember23.pdf,17,491,"58,87",12284,835,20868,3079,23947,25
Dagsalgsrapportseptember23.pdf,16,18,17,378,"57,84",3776,653,6528,316
Dagsalgsrapportseptember23.pdf,10,19,407,"56,65",6925,719,12225,3223,15448
Dagsalgsrapportseptember23.pdf,17,18,345,"59,43",5864,580,9866,334,10201
Dagsalgsrapportseptember23.pdf,17,20,384,"55,31",8457,695,15290,1422,16711
Dagsalgsrapportseptember23.pdf,22,19,403,"54,76",6844,735,12498,920,13418
Dagsalgsrapportseptember23.pdf,17,21,200,"37,81",25767,528,68153,1389,69542
Dagsalgsrapportseptember23.pdf,20,344,"52,57",4478,655,8518,238,8755,13
Dagsalgsrapportseptember23.pdf,22,235,"40,10",21818,585,54415,5515,59930,93
Dagsalgsrapportseptember23.pdf,21,389,"53,27",11287,731,21189,583,21772,29
Dagsalgsrapportseptember23.pdf,23,224,"41,21",20592,543,49966,1610,51577,92
Dagsalgsrapportseptember23.pdf,22,353,"54,39",13043,648,23980,776,24756,37
Dagsalgsrapportseptember23.pdf,24,223,"40,25",19600,553,48693,4307,53000,88
Dagsalgsrapportseptember23.pdf,23,25,24,361,"52,95",8314,683,15702,777
Dagsalgsrapportseptember23.pdf,23,26,347,"50,18",7279,691,14506,933,15439
Dagsalgsrapportseptember23.pdf,21,25,351,"51,08",5968,687,11683,498,12182
Dagsalgsrapportseptember23.pdf,17,27,501,"56,75",10528,883,18551,2569,21120
Dagsalgsrapportseptember23.pdf,21,26,394,"53,53",4329,735,8087,638,8726
Dagsalgsrapportseptember23.pdf,11,28,252,"43,07",5550,586,12887,3726,16613
Dagsalgsrapportseptember23.pdf,22,27,346,"55,44",5876,623,10598,627,11226
Dagsalgsrapportseptember23.pdf,17,29,537,"57,36",7519,936,13109,5825,18934
Dagsalgsrapportseptember23.pdf,14,28,397,"56,26",6753,706,12002,1282,13285
Dagsalgsrapportseptember23.pdf,17,30,353,"60,83",3175,580,5219,808,6027
Dagsalgsrapportseptember23.pdf,9,29,468,"58,10",14043,806,24170,2245,26415
Dagsalgsrapportseptember23.pdf,30,30,-----------------------------------------------------------------,-----------------------------------------------------------------,342,"53,99",183645,633,340166
Dagsalgsrapportseptember23.pdf,4,"-0,49",-2636,9,Rek,"-2,03",-6934,-23,"-0,37"
Dagsalgsrapportseptember23.pdf,15,C+S,,,,,,,
Dagsalgsrapportseptember24.pdf,1,Side,10:20,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportseptember24.pdf,19,1,420,"58,73",9246,716,15744,3010,18754
Dagsalgsrapportseptember24.pdf,22,3 2,1,506,"57,82",8088,874,13989,766
Dagsalgsrapportseptember24.pdf,16,4,-1,"-0,33",-45,308,13562,4607,18169
Dagsalgsrapportseptember24.pdf,2,330,"53,86",5947,613,11042,3665,14706,18
Dagsalgsrapportseptember24.pdf,5,141,"31,54",6469,446,20510,1813,22322,46
Dagsalgsrapportseptember24.pdf,3,328,"59,94",5579,548,9308,3446,12754,17
Dagsalgsrapportseptember24.pdf,6,37,"11,71",1635,317,13963,3494,17457,44
Dagsalgsrapportseptember24.pdf,4,282,"52,06",4786,541,9194,5366,14559,17
Dagsalgsrapportseptember24.pdf,7,18,"6,17",534,298,8653,1794,10447,29
Dagsalgsrapportseptember24.pdf,5,261,"52,08",7842,502,15058,3926,18983,30
Dagsalgsrapportseptember24.pdf,8,118,"28,74",4729,411,16454,1646,18100,40
Dagsalgsrapportseptember24.pdf,6,462,"56,86",5545,813,9751,1951,11702,12
Dagsalgsrapportseptember24.pdf,9,19,"6,83",1036,271,15174,5151,20325,56
Dagsalgsrapportseptember24.pdf,7,10,8,409,"57,00",8998,718,15786,1862
Dagsalgsrapportseptember24.pdf,22,11,358,"52,59",7511,680,14282,1377,15658
Dagsalgsrapportseptember24.pdf,21,9,552,"59,06",11047,935,18705,1734,20439
Dagsalgsrapportseptember24.pdf,20,12,265,"49,30",5828,537,11821,1812,13633
Dagsalgsrapportseptember24.pdf,22,10,445,"57,53",6230,774,10830,600,11430
Dagsalgsrapportseptember24.pdf,14,13,348,"53,11",5226,656,9839,2506,12346
Dagsalgsrapportseptember24.pdf,15,11,317,"57,27",10136,553,17700,572,18272
Dagsalgsrapportseptember24.pdf,14,237,"45,27",4498,523,9935,5556,15491,19
Dagsalgsrapportseptember24.pdf,12,435,"58,21",6527,748,11213,1602,12814,15
Dagsalgsrapportseptember24.pdf,15,330,"50,89",8904,648,17497,2617,20114,27
Dagsalgsrapportseptember24.pdf,13,491,"58,87",12284,835,20868,3079,23947,25
Dagsalgsrapportseptember24.pdf,16,306,"49,84",5207,615,10448,1616,12064,17
Dagsalgsrapportseptember24.pdf,14,17,15,407,"56,65",6925,719,12225,3223
Dagsalgsrapportseptember24.pdf,17,18,210,"42,85",2733,491,6378,2914,9291
Dagsalgsrapportseptember24.pdf,13,16,384,"55,31",8457,695,15290,1422,16711
Dagsalgsrapportseptember24.pdf,22,19,260,"49,23",5970,527,12127,2443,14570
Dagsalgsrapportseptember24.pdf,23,17,200,"37,81",25767,528,68153,1389,69542
Dagsalgsrapportseptember24.pdf,20,191,"35,52",22373,538,62990,2994,65985,117
Dagsalgsrapportseptember24.pdf,18,235,"40,10",21818,585,54415,5515,59930,93
Dagsalgsrapportseptember24.pdf,21,193,"35,59",21850,543,61398,3586,64984,113
Dagsalgsrapportseptember24.pdf,19,224,"41,21",20592,543,49966,1610,51577,92
Dagsalgsrapportseptember24.pdf,22,185,"35,81",25723,517,71826,5842,77668,139
Dagsalgsrapportseptember24.pdf,20,223,"40,25",19600,553,48693,4307,53000,88
Dagsalgsrapportseptember24.pdf,23,198,"35,71",21742,554,60893,2490,63383,110
Dagsalgsrapportseptember24.pdf,21,24,22,347,"50,18",7279,691,14506,933
Dagsalgsrapportseptember24.pdf,21,25,209,"35,86",17962,582,50094,5372,55466
Dagsalgsrapportseptember24.pdf,23,501,"56,75",10528,883,18551,2569,21120,21
Dagsalgsrapportseptember24.pdf,26,395,"52,62",2763,750,5251,776,6027,7
Dagsalgsrapportseptember24.pdf,24,252,"43,07",5550,586,12887,3726,16613,22
Dagsalgsrapportseptember24.pdf,27,318,"52,11",6033,609,11578,1675,13253,19
Dagsalgsrapportseptember24.pdf,25,537,"57,36",7519,936,13109,5825,18934,14
Dagsalgsrapportseptember24.pdf,28,399,"53,82",11172,741,20758,3667,24426,28
Dagsalgsrapportseptember24.pdf,26,353,"60,83",3175,580,5219,808,6027,9
Dagsalgsrapportseptember24.pdf,29,380,"52,47",8741,724,16658,3818,20476,23
Dagsalgsrapportseptember24.pdf,27,468,"58,10",14043,806,24170,2245,26415,30
Dagsalgsrapportseptember24.pdf,30,366,"58,10",6953,630,11967,2526,14494,19
Dagsalgsrapportseptember24.pdf,8,30,-----------------------------------------------------------------,-----------------------------------------------------------------,313,"49,39",262195,634,530836
Dagsalgsrapportseptember24.pdf,9,"-0,30",-1733,6,Rek,"-0,37",-1996,-9,"-0,59"
Dagsalgsrapportseptember25.pdf,1,Side,10:31,Kl.,5.03.26,Dato,LIS010,***,DAGSALGSRAPPORT
Dagsalgsrapportseptember25.pdf,1,-1,"-0,33",-45,308,13562,4607,18169,44
Dagsalgsrapportseptember25.pdf,2,178,"38,96",9275,458,23809,2234,26043,52
Dagsalgsrapportseptember25.pdf,1,141,"31,54",6469,446,20510,1813,22322,46
Dagsalgsrapportseptember25.pdf,3,10,"3,64",872,264,23989,2150,26139,91
Dagsalgsrapportseptember25.pdf,2,37,"11,71",1635,317,13963,3494,17457,44
Dagsalgsrapportseptember25.pdf,4,80,"22,71",3277,352,14427,2902,17330,41
Dagsalgsrapportseptember25.pdf,3,18,"6,17",534,298,8653,1794,10447,29
Dagsalgsrapportseptember25.pdf,5,105,"29,07",7344,361,25267,6291,31558,70
Dagsalgsrapportseptember25.pdf,4,118,"28,74",4729,411,16454,1646,18100,40
Dagsalgsrapportseptember25.pdf,6,164,"34,74",4425,472,12736,938,13674,27
Dagsalgsrapportseptember25.pdf,5,19,"6,83",1036,271,15174,5151,20325,56
Dagsalgsrapportseptember25.pdf,7,166,"39,17",8962,424,22878,2114,24991,54
Dagsalgsrapportseptember25.pdf,6,8,7,358,"52,59",7511,680,14282,1377
Dagsalgsrapportseptember25.pdf,21,9,304,"52,86",5479,576,10366,894,11260
Dagsalgsrapportseptember25.pdf,18,8,265,"49,30",5828,537,11821,1812,13633
Dagsalgsrapportseptember25.pdf,22,10,240,"43,44",6481,553,14921,2086,17007
Dagsalgsrapportseptember25.pdf,27,9,348,"53,11",5226,656,9839,2506,12346
Dagsalgsrapportseptember25.pdf,15,11,89,"19,93",2403,447,12058,808,12866
Dagsalgsrapportseptember25.pdf,27,10,237,"45,27",4498,523,9935,5556,15491
Dagsalgsrapportseptember25.pdf,19,12,149,"33,62",6091,442,18119,2038,20158
Dagsalgsrapportseptember25.pdf,11,330,"50,89",8904,648,17497,2617,20114,27
Dagsalgsrapportseptember25.pdf,13,73,"18,56",5327,393,28705,2315,31020,73
Dagsalgsrapportseptember25.pdf,12,306,"49,84",5207,615,10448,1616,12064,17
Dagsalgsrapportseptember25.pdf,14,177,"34,82",11138,508,31984,5787,37771,63
Dagsalgsrapportseptember25.pdf,13,15,14,210,"42,85",2733,491,6378,2914
Dagsalgsrapportseptember25.pdf,13,16,288,"46,52",7787,620,16738,2493,19231
Dagsalgsrapportseptember25.pdf,27,15,260,"49,23",5970,527,12127,2443,14570
Dagsalgsrapportseptember25.pdf,23,17,275,"46,74",7987,589,17086,577,17663
Dagsalgsrapportseptember25.pdf,29,16,191,"35,52",22373,538,62990,2994,65985
Dagsalgsrapportseptember25.pdf,18,189,"38,66",26097,489,67506,1009,68514,138
Dagsalgsrapportseptember25.pdf,17,193,"35,59",21850,543,61398,3586,64984,113
Dagsalgsrapportseptember25.pdf,19,203,"39,97",27398,508,68545,6640,75185,135
Dagsalgsrapportseptember25.pdf,18,185,"35,81",25723,517,71826,5842,77668,139
Dagsalgsrapportseptember25.pdf,20,219,"41,10",33941,533,82586,4488,87074,155
Dagsalgsrapportseptember25.pdf,19,198,"35,71",21742,554,60893,2490,63383,110
Dagsalgsrapportseptember25.pdf,21,224,"40,08",38258,558,95465,4655,100120,171
Dagsalgsrapportseptember25.pdf,20,22,194,"40,27",6216,482,15435,119,15554
Dagsalgsrapportseptember25.pdf,21,209,"35,86",17962,582,50094,5372,55466,86
Dagsalgsrapportseptember25.pdf,23,294,"48,65",16748,604,34429,1787,36216,57
Dagsalgsrapportseptember25.pdf,22,395,"52,62",2763,750,5251,776,6027,7
Dagsalgsrapportseptember25.pdf,24,338,"52,09",3714,648,7130,2653,9783,11
Dagsalgsrapportseptember25.pdf,23,318,"52,11",6033,609,11578,1675,13253,19
Dagsalgsrapportseptember25.pdf,25,445,"55,69",7121,799,12788,2027,14815,16
Dagsalgsrapportseptember25.pdf,24,399,"53,82",11172,741,20758,3667,24426,28
Dagsalgsrapportseptember25.pdf,26,584,"61,95",8765,943,14148,2326,16474,15
Dagsalgsrapportseptember25.pdf,25,380,"52,47",8741,724,16658,3818,20476,23
Dagsalgsrapportseptember25.pdf,27,462,"57,57",7394,803,12844,459,13304,16
Dagsalgsrapportseptember25.pdf,26,366,"58,10",6953,630,11967,2526,14494,19
Dagsalgsrapportseptember25.pdf,28,499,"61,05",12482,818,20447,5738,26186,25
Dagsalgsrapportseptember25.pdf,27,29,28,481,"71,58",3850,672,5378,4350
Dagsalgsrapportseptember25.pdf,8,30,449,"54,78",5393,820,9846,2014,11859
Dagsalgsrapportseptember25.pdf,12,29,659,"60,02",9222,1098,15366,4808,20174
Dagsalgsrapportseptember25.pdf,14,30,-----------------------------------------------------------------,-----------------------------------------------------------------,193,"37,43",209400,516,559433
Dagsalgsrapportseptember25.pdf,6,"-0,39",-2849,10,Rek,"-0,59",-3337,-18,"-0,76"
